#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-clamy-name	Best-hit-clamy-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:50640963	Ceric.1Z000100	Ceric.1Z000100.1	Ceric.1Z000100.1.p												
PAC:50587220	Ceric.09G091100	Ceric.09G091100.2	Ceric.09G091100.2.p	PF07714	PTHR27003 PTHR27003:SF26	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005524 GO:0006468						
PAC:50587222	Ceric.09G091100	Ceric.09G091100.3	Ceric.09G091100.3.p	PF07714	PTHR27003 PTHR27003:SF26	EC:2.7.11.1			GO:0004672 GO:0004713 GO:0005524 GO:0006468						
PAC:50587219	Ceric.09G091100	Ceric.09G091100.4	Ceric.09G091100.4.p	PF00069	PTHR27003 PTHR27003:SF26	EC:2.7.11.1			GO:0004672 GO:0004713 GO:0005524 GO:0006468						
PAC:50587223	Ceric.09G091100	Ceric.09G091100.5	Ceric.09G091100.5.p	PF07714	PTHR27003 PTHR27003:SF26	EC:2.7.11.1			GO:0004672 GO:0004713 GO:0005524 GO:0006468						
PAC:50587221	Ceric.09G091100	Ceric.09G091100.6	Ceric.09G091100.6.p	PF07714	PTHR27003 PTHR27003:SF26	EC:2.7.11.1			GO:0004672 GO:0004713 GO:0005524 GO:0006468						
PAC:50587548	Ceric.09G091200	Ceric.09G091200.1	Ceric.09G091200.1.p	PF13639	PTHR14155 PTHR14155:SF145		KOG4172		GO:0005515 GO:0008270					LOC_Os02g45390	RING-H2 finger protein, putative, expressed
PAC:50586849	Ceric.09G091300	Ceric.09G091300.1	Ceric.09G091300.1.p	PF13639	PTHR14155 PTHR14155:SF145		KOG4172		GO:0005515 GO:0008270					LOC_Os02g45390	RING-H2 finger protein, putative, expressed
PAC:50587049	Ceric.09G091400	Ceric.09G091400.1	Ceric.09G091400.1.p	PF00931 PF01582	PTHR11017 PTHR11017:SF169		KOG4658		GO:0005515 GO:0007165 GO:0043531	AT5G44510	target of AVRB operation1			LOC_Os11g29990	NBS-LRR type disease resistance protein, putative, expressed
PAC:50587050	Ceric.09G091400	Ceric.09G091400.2	Ceric.09G091400.2.p	PF00931	PTHR11017 PTHR11017:SF155		KOG4658		GO:0043531	AT5G44510	target of AVRB operation1			LOC_Os11g29990	NBS-LRR type disease resistance protein, putative, expressed
PAC:50588375	Ceric.09G091500	Ceric.09G091500.1	Ceric.09G091500.1.p	PF07714	PTHR27003 PTHR27003:SF26	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT5G54590	Protein kinase superfamily protein	Cre12.g517600	(1 of 1) K04733 - interleukin-1 receptor-associated kinase 4 (IRAK4)	LOC_Os08g04420	tyrosine protein kinase domain containing protein, putative, expressed
PAC:50588511	Ceric.09G091600	Ceric.09G091600.1	Ceric.09G091600.1.p						GO:0004129 GO:0005740						
PAC:50586639	Ceric.09G091700	Ceric.09G091700.1	Ceric.09G091700.1.p	PF02358	PTHR10788 PTHR10788:SF19	EC:3.1.3.12		K01087	GO:0003824 GO:0005992 GO:0008152	AT2G22190	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	Cre12.g497750	Trehalose 6-phosphate phosphatase	LOC_Os10g40550	CPuORF23 - conserved peptide uORF-containing transcript, expressed
PAC:50586641	Ceric.09G091700	Ceric.09G091700.2	Ceric.09G091700.2.p	PF02358	PTHR10788 PTHR10788:SF19	EC:3.1.3.12			GO:0003824 GO:0005992 GO:0008152	AT2G22190	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	Cre12.g497750	Trehalose 6-phosphate phosphatase	LOC_Os10g40550	CPuORF23 - conserved peptide uORF-containing transcript, expressed
PAC:50586640	Ceric.09G091700	Ceric.09G091700.3	Ceric.09G091700.3.p	PF02358	PTHR10788 PTHR10788:SF19	EC:3.1.3.12		K01087	GO:0003824 GO:0005992 GO:0008152	AT2G22190	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	Cre12.g497750	Trehalose 6-phosphate phosphatase	LOC_Os10g40550	CPuORF23 - conserved peptide uORF-containing transcript, expressed
PAC:50586642	Ceric.09G091700	Ceric.09G091700.4	Ceric.09G091700.4.p	PF02358	PTHR10788 PTHR10788:SF19	EC:3.1.3.12			GO:0003824 GO:0005992	AT2G22190	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	Cre12.g497750	Trehalose 6-phosphate phosphatase	LOC_Os10g40550	CPuORF23 - conserved peptide uORF-containing transcript, expressed
PAC:50586835	Ceric.09G091800	Ceric.09G091800.1	Ceric.09G091800.1.p	PF01425	PTHR11895 PTHR11895:SF101	EC:6.3.5.7	KOG1211	K02433	GO:0006412 GO:0016884	AT3G25660	Amidase family protein	Cre10.g439400	Glutamyl tRNA amidotransferase, subunit A	LOC_Os04g55050	amidase, putative, expressed
PAC:50586840	Ceric.09G091800	Ceric.09G091800.2	Ceric.09G091800.2.p	PF01425	PTHR11895 PTHR11895:SF101	EC:6.3.5.7	KOG1211	K02433	GO:0006412 GO:0016884	AT3G25660	Amidase family protein	Cre10.g439400	Glutamyl tRNA amidotransferase, subunit A	LOC_Os04g55050	amidase, putative, expressed
PAC:50586839	Ceric.09G091800	Ceric.09G091800.3	Ceric.09G091800.3.p	PF01425	PTHR11895 PTHR11895:SF101	EC:6.3.5.7	KOG1211	K02433	GO:0006412 GO:0016884	AT3G25660	Amidase family protein	Cre10.g439400	Glutamyl tRNA amidotransferase, subunit A	LOC_Os04g55050	amidase, putative, expressed
PAC:50586838	Ceric.09G091800	Ceric.09G091800.4	Ceric.09G091800.4.p	PF01425	PTHR11895 PTHR11895:SF101	EC:6.3.5.7	KOG1211	K02433	GO:0006412 GO:0016884	AT3G25660	Amidase family protein	Cre10.g439400	Glutamyl tRNA amidotransferase, subunit A	LOC_Os04g55050	amidase, putative, expressed
PAC:50586836	Ceric.09G091800	Ceric.09G091800.5	Ceric.09G091800.5.p	PF01425	PTHR11895 PTHR11895:SF101	EC:6.3.5.7	KOG1211	K02433	GO:0006412 GO:0016884	AT3G25660	Amidase family protein	Cre10.g439400	Glutamyl tRNA amidotransferase, subunit A	LOC_Os04g55050	amidase, putative, expressed
PAC:50586837	Ceric.09G091800	Ceric.09G091800.6	Ceric.09G091800.6.p	PF01425	PTHR11895 PTHR11895:SF101	EC:6.3.5.7	KOG1211	K02433	GO:0006412 GO:0016884	AT3G25660	Amidase family protein	Cre10.g439400	Glutamyl tRNA amidotransferase, subunit A	LOC_Os04g55050	amidase, putative, expressed
PAC:50588013	Ceric.09G091900	Ceric.09G091900.1	Ceric.09G091900.1.p	PF00314	PTHR31048					AT1G18250	Pathogenesis-related thaumatin superfamily protein	Cre02.g102300	(1 of 1) PTHR31013:SF2 - PROTEIN THN-1-RELATED	LOC_Os06g47600	thaumatin family domain containing protein, expressed
PAC:50586686	Ceric.09G092000	Ceric.09G092000.1	Ceric.09G092000.1.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34	EC:1.4.3.21		K00276	GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50586689	Ceric.09G092000	Ceric.09G092000.2	Ceric.09G092000.2.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34			K00276	GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50586693	Ceric.09G092000	Ceric.09G092000.3	Ceric.09G092000.3.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34	EC:1.4.3.21		K00276	GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50586690	Ceric.09G092000	Ceric.09G092000.4	Ceric.09G092000.4.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34	EC:1.4.3.21		K00276	GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50586692	Ceric.09G092000	Ceric.09G092000.5	Ceric.09G092000.5.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34	EC:1.4.3.21		K00276	GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50586691	Ceric.09G092000	Ceric.09G092000.6	Ceric.09G092000.6.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34	EC:1.4.3.21		K00276	GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50586688	Ceric.09G092000	Ceric.09G092000.7	Ceric.09G092000.7.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34			K00276	GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50586694	Ceric.09G092000	Ceric.09G092000.8	Ceric.09G092000.8.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34	EC:1.4.3.21		K00276	GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50586687	Ceric.09G092000	Ceric.09G092000.9	Ceric.09G092000.9.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34			K00276	GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50586695	Ceric.09G092000	Ceric.09G092000.10	Ceric.09G092000.10.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34			K00276	GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50586696	Ceric.09G092000	Ceric.09G092000.11	Ceric.09G092000.11.p	PF01179 PF02728	PTHR10638 PTHR10638:SF34	EC:1.4.3.21			GO:0005507 GO:0008131 GO:0009308 GO:0048038 GO:0055114			Cre01.g000650	Copper amine oxidase		
PAC:50587819	Ceric.09G092100	Ceric.09G092100.1	Ceric.09G092100.1.p		PTHR34937 PTHR34937:SF1					AT1G24560	(1 of 1) PTHR34937:SF1 - MYOSIN HEAVY CHAIN-RELATED			LOC_Os09g39200	expressed protein
PAC:50587820	Ceric.09G092100	Ceric.09G092100.2	Ceric.09G092100.2.p		PTHR34937 PTHR34937:SF1					AT1G24560	(1 of 1) PTHR34937:SF1 - MYOSIN HEAVY CHAIN-RELATED			LOC_Os09g39200	expressed protein
PAC:50587505	Ceric.09G092200	Ceric.09G092200.1	Ceric.09G092200.1.p			EC:3.4.19.12 EC:3.4.22.69									
PAC:50588334	Ceric.09G092300	Ceric.09G092300.1	Ceric.09G092300.1.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50588335	Ceric.09G092300	Ceric.09G092300.2	Ceric.09G092300.2.p	PF01535 PF13041	PTHR24015									LOC_Os10g40920	pentatricopeptide, putative, expressed
PAC:50587919	Ceric.09G092400	Ceric.09G092400.1	Ceric.09G092400.1.p	PF00474	PTHR11819 PTHR11819:SF94		KOG2348		GO:0005215 GO:0006810 GO:0016020 GO:0055085						
PAC:50587713	Ceric.09G092500	Ceric.09G092500.1	Ceric.09G092500.1.p	PF00474	PTHR11819 PTHR11819:SF94				GO:0005215 GO:0006810 GO:0016020 GO:0055085	AT5G45380	solute:sodium symporters;urea transmembrane transporters	Cre08.g360200	Urea active transporter	LOC_Os10g42960	urea active transporter, putative, expressed
PAC:50587714	Ceric.09G092500	Ceric.09G092500.2	Ceric.09G092500.2.p	PF00474	PTHR11819 PTHR11819:SF94				GO:0005215 GO:0006810 GO:0016020 GO:0055085	AT5G45380	solute:sodium symporters;urea transmembrane transporters	Cre08.g360200	Urea active transporter	LOC_Os10g42960	urea active transporter, putative, expressed
PAC:50587116	Ceric.09G092600	Ceric.09G092600.1	Ceric.09G092600.1.p	PF00474	PTHR11819 PTHR11819:SF94				GO:0005215 GO:0006810 GO:0016020 GO:0055085	AT5G45380	solute:sodium symporters;urea transmembrane transporters	Cre08.g360200	Urea active transporter	LOC_Os10g42960	urea active transporter, putative, expressed
PAC:50587019	Ceric.09G092700	Ceric.09G092700.1	Ceric.09G092700.1.p	PF00474	PTHR11819 PTHR11819:SF94				GO:0005215 GO:0006810 GO:0016020 GO:0055085	AT5G45380	solute:sodium symporters;urea transmembrane transporters	Cre08.g360200	Urea active transporter	LOC_Os10g42960	urea active transporter, putative, expressed
PAC:50586951	Ceric.09G092800	Ceric.09G092800.1	Ceric.09G092800.1.p	PF07851	PTHR21433 PTHR21433:SF4		KOG4758		GO:0016021	AT1G33230	TMPIT-like protein	Cre09.g390282	(1 of 1) PTHR21433 - TRANSMEMBRANE PROTEIN INDUCED BY TUMOR NECROSIS FACTOR ALPHA	LOC_Os02g01720	transmembrane protein 120A, putative, expressed
PAC:50586954	Ceric.09G092800	Ceric.09G092800.2	Ceric.09G092800.2.p	PF07851	PTHR21433 PTHR21433:SF4		KOG4758		GO:0016021	AT1G33230	TMPIT-like protein	Cre09.g390282	(1 of 1) PTHR21433 - TRANSMEMBRANE PROTEIN INDUCED BY TUMOR NECROSIS FACTOR ALPHA	LOC_Os02g01720	transmembrane protein 120A, putative, expressed
PAC:50586953	Ceric.09G092800	Ceric.09G092800.3	Ceric.09G092800.3.p	PF07851	PTHR21433 PTHR21433:SF4		KOG4758		GO:0016021	AT1G33230	TMPIT-like protein	Cre09.g390282	(1 of 1) PTHR21433 - TRANSMEMBRANE PROTEIN INDUCED BY TUMOR NECROSIS FACTOR ALPHA	LOC_Os02g01720	transmembrane protein 120A, putative, expressed
PAC:50586952	Ceric.09G092800	Ceric.09G092800.4	Ceric.09G092800.4.p	PF07851	PTHR21433 PTHR21433:SF4		KOG4758		GO:0016021	AT1G33230	TMPIT-like protein	Cre09.g390282	(1 of 1) PTHR21433 - TRANSMEMBRANE PROTEIN INDUCED BY TUMOR NECROSIS FACTOR ALPHA	LOC_Os02g01720	transmembrane protein 120A, putative, expressed
PAC:50586580	Ceric.09G092900	Ceric.09G092900.1	Ceric.09G092900.1.p												
PAC:50586581	Ceric.09G092900	Ceric.09G092900.2	Ceric.09G092900.2.p												
PAC:50586582	Ceric.09G092900	Ceric.09G092900.3	Ceric.09G092900.3.p												
PAC:50587552	Ceric.09G093000	Ceric.09G093000.1	Ceric.09G093000.1.p	PF00076	PTHR24012 PTHR24012:SF386		KOG1190	K14948	GO:0003676	AT5G53180	polypyrimidine tract-binding protein 2			LOC_Os08g33830	polypyrimidine tract-binding protein, putative, expressed
PAC:50587554	Ceric.09G093000	Ceric.09G093000.2	Ceric.09G093000.2.p	PF00076	PTHR24012 PTHR24012:SF386		KOG0114		GO:0003676	AT5G53180	polypyrimidine tract-binding protein 2			LOC_Os08g33830	polypyrimidine tract-binding protein, putative, expressed
PAC:50587553	Ceric.09G093000	Ceric.09G093000.3	Ceric.09G093000.3.p	PF00076	PTHR24012 PTHR24012:SF386		KOG1190		GO:0003676	AT5G53180	polypyrimidine tract-binding protein 2			LOC_Os08g33830	polypyrimidine tract-binding protein, putative, expressed
PAC:50587433	Ceric.09G093100	Ceric.09G093100.1	Ceric.09G093100.1.p	PF00266	PTHR21152 PTHR21152:SF21	EC:2.6.1.44 EC:2.6.1.45 EC:2.6.1.51	KOG2862	K00830		AT2G13360	alanine:glyoxylate aminotransferase	Cre01.g005150	Serine glyoxylate aminotransferase	LOC_Os08g39300	aminotransferase, putative, expressed
PAC:50587434	Ceric.09G093100	Ceric.09G093100.2	Ceric.09G093100.2.p	PF00266	PTHR21152 PTHR21152:SF21	EC:2.6.1.44 EC:2.6.1.45 EC:2.6.1.51	KOG2862	K00830		AT2G13360	alanine:glyoxylate aminotransferase	Cre01.g005150	Serine glyoxylate aminotransferase	LOC_Os08g39300	aminotransferase, putative, expressed
PAC:50587435	Ceric.09G093100	Ceric.09G093100.3	Ceric.09G093100.3.p	PF00266	PTHR21152 PTHR21152:SF21	EC:2.6.1.44 EC:2.6.1.45 EC:2.6.1.51	KOG2862			AT2G13360	alanine:glyoxylate aminotransferase	Cre01.g005150	Serine glyoxylate aminotransferase	LOC_Os08g39300	aminotransferase, putative, expressed
PAC:50587918	Ceric.09G093200	Ceric.09G093200.1	Ceric.09G093200.1.p	PF02214	PTHR14499 PTHR14499:SF72				GO:0005515 GO:0051260						
PAC:50587947	Ceric.09G093300	Ceric.09G093300.1	Ceric.09G093300.1.p	PF08616	PTHR13677 PTHR13677:SF0		KOG2432			AT1G73930	(1 of 1) PTHR13677:SF0 - PROTEIN F53H1.3, ISOFORM A	Cre14.g633500	(1 of 1) KOG2432 - Uncharacterized conserved protein	LOC_Os03g15390	GA17271-PA, putative, expressed
PAC:50587949	Ceric.09G093300	Ceric.09G093300.2	Ceric.09G093300.2.p	PF08616	PTHR13677 PTHR13677:SF0		KOG2432			AT1G73930	(1 of 1) PTHR13677:SF0 - PROTEIN F53H1.3, ISOFORM A	Cre14.g633500	(1 of 1) KOG2432 - Uncharacterized conserved protein	LOC_Os03g15390	GA17271-PA, putative, expressed
PAC:50587948	Ceric.09G093300	Ceric.09G093300.3	Ceric.09G093300.3.p	PF08616	PTHR13677 PTHR13677:SF0		KOG2432			AT1G73930	(1 of 1) PTHR13677:SF0 - PROTEIN F53H1.3, ISOFORM A	Cre14.g633500	(1 of 1) KOG2432 - Uncharacterized conserved protein	LOC_Os03g15390	GA17271-PA, putative, expressed
PAC:50586571	Ceric.09G093400	Ceric.09G093400.1	Ceric.09G093400.1.p	PF03600	PTHR10283 PTHR10283:SF76				GO:0005215 GO:0006814 GO:0016020 GO:0016021 GO:0055085	AT5G12860	dicarboxylate transporter 1	Cre17.g713200	Oxoglutarate:malate antiporter	LOC_Os12g33080	2-oxoglutarate/malate translocator, chloroplast precursor, putative, expressed
PAC:50587561	Ceric.09G093500	Ceric.09G093500.1	Ceric.09G093500.1.p	PF00854	PTHR11654	EC:3.6.3.43		K14638	GO:0005215 GO:0006810 GO:0016020						
PAC:50587562	Ceric.09G093500	Ceric.09G093500.2	Ceric.09G093500.2.p	PF00854	PTHR11654	EC:3.6.3.43			GO:0005215 GO:0006810 GO:0016020						
PAC:50588066	Ceric.09G093600	Ceric.09G093600.1	Ceric.09G093600.1.p												
PAC:50586682	Ceric.09G093700	Ceric.09G093700.1	Ceric.09G093700.1.p												
PAC:50587913	Ceric.09G093800	Ceric.09G093800.1	Ceric.09G093800.1.p	PF13041	PTHR24015										
PAC:50587628	Ceric.09G093900	Ceric.09G093900.1	Ceric.09G093900.1.p												
PAC:50588203	Ceric.09G094000	Ceric.09G094000.1	Ceric.09G094000.1.p												
PAC:50587691	Ceric.09G094100	Ceric.09G094100.1	Ceric.09G094100.1.p												
PAC:50587692	Ceric.09G094100	Ceric.09G094100.2	Ceric.09G094100.2.p												
PAC:50587693	Ceric.09G094100	Ceric.09G094100.3	Ceric.09G094100.3.p												
PAC:50587694	Ceric.09G094100	Ceric.09G094100.4	Ceric.09G094100.4.p												
PAC:50587900	Ceric.09G094200	Ceric.09G094200.1	Ceric.09G094200.1.p												
PAC:50588185	Ceric.09G094300	Ceric.09G094300.1	Ceric.09G094300.1.p	PF00082 PF02225 PF05922	PTHR10795 PTHR10795:SF424	EC:3.4.21.25			GO:0004252 GO:0006508			Cre02.g076950	Subtilisin-like protease		
PAC:50588186	Ceric.09G094300	Ceric.09G094300.2	Ceric.09G094300.2.p	PF00082 PF02225 PF05922	PTHR10795 PTHR10795:SF424	EC:3.4.21.25			GO:0004252 GO:0006508			Cre02.g076950	Subtilisin-like protease		
PAC:50587925	Ceric.09G094400	Ceric.09G094400.1	Ceric.09G094400.1.p	PF00400	PTHR14091		KOG0270	K14791	GO:0005515	AT4G18905	Transducin/WD40 repeat-like superfamily protein	Cre01.g035000	(1 of 1) K14791 - periodic tryptophan protein 1 (PWP1)	LOC_Os01g69970	WD domain, G-beta repeat domain containing protein, expressed
PAC:50587926	Ceric.09G094400	Ceric.09G094400.2	Ceric.09G094400.2.p	PF00400	PTHR14091		KOG0270		GO:0005515	AT4G18905	Transducin/WD40 repeat-like superfamily protein	Cre01.g035000	(1 of 1) K14791 - periodic tryptophan protein 1 (PWP1)	LOC_Os01g69970	WD domain, G-beta repeat domain containing protein, expressed
PAC:50587927	Ceric.09G094400	Ceric.09G094400.3	Ceric.09G094400.3.p	PF00400	PTHR14091		KOG0270		GO:0005515	AT4G18905	Transducin/WD40 repeat-like superfamily protein	Cre01.g035000	(1 of 1) K14791 - periodic tryptophan protein 1 (PWP1)	LOC_Os01g69970	WD domain, G-beta repeat domain containing protein, expressed
PAC:50586976	Ceric.09G094500	Ceric.09G094500.1	Ceric.09G094500.1.p		PTHR32166							Cre04.g217966		LOC_Os07g22590	hAT dimerisation domain containing protein, expressed
PAC:50588535	Ceric.09G094600	Ceric.09G094600.1	Ceric.09G094600.1.p	PF13537	PTHR11772 PTHR11772:SF8					AT5G19140	Aluminium induced protein with YGL and LRDR motifs	Cre16.g680700	(1 of 1) PF12481 - Aluminium induced protein (DUF3700)		
PAC:50588536	Ceric.09G094600	Ceric.09G094600.2	Ceric.09G094600.2.p	PF13537	PTHR11772 PTHR11772:SF8					AT5G19140	Aluminium induced protein with YGL and LRDR motifs	Cre16.g680700	(1 of 1) PF12481 - Aluminium induced protein (DUF3700)		
PAC:50588129	Ceric.09G094700	Ceric.09G094700.1	Ceric.09G094700.1.p	PF04106	PTHR13040 PTHR13040:SF2		KOG2976	K08339	GO:0005737 GO:0006914	AT5G17290	autophagy protein Apg5 family			LOC_Os02g02570	autophagy protein 5, putative, expressed
PAC:50588130	Ceric.09G094700	Ceric.09G094700.2	Ceric.09G094700.2.p	PF04106	PTHR13040 PTHR13040:SF2		KOG2976	K08339	GO:0005737 GO:0006914	AT5G17290	autophagy protein Apg5 family			LOC_Os02g02570	autophagy protein 5, putative, expressed
PAC:50588131	Ceric.09G094700	Ceric.09G094700.3	Ceric.09G094700.3.p	PF04106	PTHR13040				GO:0005737 GO:0006914	AT5G17290	autophagy protein Apg5 family			LOC_Os02g02570	autophagy protein 5, putative, expressed
PAC:50587715	Ceric.09G094800	Ceric.09G094800.1	Ceric.09G094800.1.p		PTHR37911					AT3G14900				LOC_Os04g42030	expressed protein
PAC:50587716	Ceric.09G094800	Ceric.09G094800.2	Ceric.09G094800.2.p		PTHR37911					AT3G14900				LOC_Os04g42030	expressed protein
PAC:50587670	Ceric.09G094900	Ceric.09G094900.1	Ceric.09G094900.1.p	PF01172 PF09377	PTHR10927 PTHR10927:SF1		KOG2917	K14574	GO:0042254	AT1G43860	sequence-specific DNA binding transcription factors	Cre01.g017500	(1 of 1) K14574 - ribosome maturation protein SDO1 (SDO1, SBDS)	LOC_Os08g01620	shwachman-Bodian-Diamond syndrome protein, putative, expressed
PAC:50588469	Ceric.09G095000	Ceric.09G095000.1	Ceric.09G095000.1.p	PF01694	PTHR22936 PTHR22936:SF15	EC:3.4.21.105	KOG2289		GO:0004252 GO:0006508 GO:0016021			Cre03.g145527	Rhomboid-like protease		
PAC:50588524	Ceric.09G095100	Ceric.09G095100.1	Ceric.09G095100.1.p		PTHR34285 PTHR34285:SF3					AT3G57990				LOC_Os08g39990	expressed protein
PAC:50588525	Ceric.09G095100	Ceric.09G095100.2	Ceric.09G095100.2.p		PTHR34285 PTHR34285:SF3					AT3G57990				LOC_Os08g39990	expressed protein
PAC:50588049	Ceric.09G095200	Ceric.09G095200.1	Ceric.09G095200.1.p	PF02542	PTHR32125	EC:4.6.1.12		K01770	GO:0008685 GO:0016114	AT1G63970	isoprenoid F	Cre12.g503550	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	LOC_Os02g45660	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, chloroplast precursor, putative, expressed
PAC:50587920	Ceric.09G095300	Ceric.09G095300.1	Ceric.09G095300.1.p												
PAC:50587922	Ceric.09G095300	Ceric.09G095300.2	Ceric.09G095300.2.p												
PAC:50587921	Ceric.09G095300	Ceric.09G095300.3	Ceric.09G095300.3.p												
PAC:50587923	Ceric.09G095300	Ceric.09G095300.4	Ceric.09G095300.4.p												
PAC:50588148	Ceric.09G095400	Ceric.09G095400.1	Ceric.09G095400.1.p												
PAC:50588394	Ceric.09G095500	Ceric.09G095500.1	Ceric.09G095500.1.p	PF01823											
PAC:50587984	Ceric.09G095600	Ceric.09G095600.1	Ceric.09G095600.1.p	PF01823				K03495							
PAC:50587985	Ceric.09G095600	Ceric.09G095600.2	Ceric.09G095600.2.p	PF01823				K03495							
PAC:50587986	Ceric.09G095600	Ceric.09G095600.3	Ceric.09G095600.3.p	PF01823											
PAC:50587987	Ceric.09G095600	Ceric.09G095600.4	Ceric.09G095600.4.p	PF01823											
PAC:50587988	Ceric.09G095600	Ceric.09G095600.5	Ceric.09G095600.5.p												
PAC:50587266	Ceric.09G095700	Ceric.09G095700.1	Ceric.09G095700.1.p												
PAC:50588079	Ceric.09G095800	Ceric.09G095800.1	Ceric.09G095800.1.p	PF00173	PTHR19359 PTHR19359:SF26		KOG0537					Cre16.g659350	Cytochrome b5 flavohemoprotein		
PAC:50588080	Ceric.09G095800	Ceric.09G095800.2	Ceric.09G095800.2.p	PF00173	PTHR19359 PTHR19359:SF26		KOG0537					Cre16.g659350	Cytochrome b5 flavohemoprotein		
PAC:50587632	Ceric.09G095900	Ceric.09G095900.1	Ceric.09G095900.1.p												
PAC:50588502	Ceric.09G096000	Ceric.09G096000.1	Ceric.09G096000.1.p	PF04970	PTHR13943 PTHR13943:SF44	EC:2.3.1.135									
PAC:50588503	Ceric.09G096000	Ceric.09G096000.2	Ceric.09G096000.2.p	PF04970	PTHR13943 PTHR13943:SF44	EC:2.3.1.135									
PAC:50588504	Ceric.09G096000	Ceric.09G096000.3	Ceric.09G096000.3.p	PF04970	PTHR13943 PTHR13943:SF32										
PAC:50588352	Ceric.09G096100	Ceric.09G096100.1	Ceric.09G096100.1.p		PTHR31294										
PAC:50587091	Ceric.09G096200	Ceric.09G096200.1	Ceric.09G096200.1.p	PF10250	PTHR31741 PTHR31741:SF17					AT5G15740	O-fucosyltransferase family protein			LOC_Os06g17390	auxin-independent growth promoter protein, putative, expressed
PAC:50587092	Ceric.09G096200	Ceric.09G096200.2	Ceric.09G096200.2.p	PF10250	PTHR31741 PTHR31741:SF17					AT5G15740	O-fucosyltransferase family protein			LOC_Os06g17390	auxin-independent growth promoter protein, putative, expressed
PAC:50587093	Ceric.09G096200	Ceric.09G096200.3	Ceric.09G096200.3.p	PF10250	PTHR31741 PTHR31741:SF17					AT5G15740	O-fucosyltransferase family protein			LOC_Os06g17390	auxin-independent growth promoter protein, putative, expressed
